date,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6
2003-12-05,0.3223135380119793,0.0,0.021330524747384127,0.0,0.6563559327658758,1.0190731586332935e-168,4.4747609651748974e-09
2003-12-12,0.27243672659737395,0.0,0.02200492421633695,0.0,0.7055583416694083,3.0487958166283026e-173,7.516881316542572e-09
2003-12-19,0.23672200437841595,0.0,0.023748950697157337,0.0,0.7395290324024867,2.2016745241561e-173,1.2521939989879523e-08
2003-12-26,0.27023915255276715,0.0,0.031603173898268944,0.0,0.6981576567334413,5.374281869880763e-162,1.6815523082060628e-08
2004-01-02,0.8776298538853716,0.0,0.009034922421173472,0.0,0.11333522368315194,1.3636e-320,1.0303132959115437e-11
2004-01-09,0.8319046986344205,0.0,0.008768409714586424,0.0,0.1593268916310539,0.0,1.9939562888598227e-11
2004-01-16,0.7768089257050782,0.0,0.006085704592997353,0.0,0.21710536969059077,2.4742586162777664e-290,1.1333253746348223e-11
2004-01-23,0.7849349360391291,0.0,0.006518943480793371,0.0,0.2085461204785289,1.2555165811842265e-226,1.5488883586078997e-12
2004-01-30,0.7841201169870273,0.0,0.008335075121980827,0.0,0.20754480788571314,4.195929119578366e-211,5.27856814038343e-12
2004-02-06,0.8416532587502579,0.0,0.005778709369945279,0.0,0.15256803187978799,0.0,9.394479190656067e-15
2004-02-13,0.8539464886603689,0.0,0.00477220541224993,0.0,0.14128130592733984,0.0,4.098098414680517e-14
2004-02-20,0.8618960912625231,0.0,0.004295817994253566,0.0,0.13380809074311512,0.0,1.0830856182731225e-13
2004-02-27,0.8534818378828485,0.0,0.00407931313009966,0.0,0.14243884898689038,3.249578994721225e-290,1.6106385783393357e-13
2004-03-05,0.8763113534577534,0.0,0.003506917509650236,0.0,0.12018172903259552,0.0,8.717577672109505e-16
2004-03-12,0.9656667023125232,0.0,0.004836366670494706,0.0,0.029496931016951368,0.0,3.057767114224549e-14
2004-03-19,0.9867811279966762,0.0,0.006757990151972747,0.0,0.0064608818506743685,0.0,6.775011309330821e-13
2004-03-26,0.9069174285117744,0.0,0.006043292092068708,0.0,0.08703927939611825,1.2250462679010216e-274,3.8896667997107226e-14
2004-04-02,0.887692832391948,0.0,0.0031448366305099106,0.0,0.10916233097748267,6e-321,5.943510886113278e-14
2004-04-09,0.8728342695019355,0.0,0.0031789747715318573,0.0,0.1239867557261192,0.0,4.1419946507767794e-13
2004-04-16,0.9462919084110611,0.0,0.002969491157119766,0.0,0.05073860043042918,0.0,1.389776872297815e-12
2004-04-23,0.9860296422504293,0.0,0.003659258128629814,0.0,0.010311099617041821,0.0,3.899378483218306e-12
2004-04-30,0.9534152979869814,0.0,0.003594234322329897,0.0,0.0429904676906735,0.0,1.5042762837033567e-14
2004-05-07,0.9868019915201671,0.0,0.005801605187972033,0.0,0.007396403291735978,0.0,1.2492124263895088e-13
2004-05-14,0.9890314670226574,0.0,0.0074213593717727165,0.0,0.0035471736049586906,0.0,6.118426594324751e-13
2004-05-21,0.9869226371881864,0.0,0.009719550266236571,0.0,0.003357812541328294,0.0,4.249083697141684e-12
2004-05-28,0.8402397030678453,0.0,0.005010533230180099,0.0,0.15474976370195226,1.052377759680632e-182,2.2562180152182577e-14
2004-06-04,0.9467648235178138,0.0,0.0029989678225784563,0.0,0.050236208659601746,0.0,6.075404531130567e-15
2004-06-11,0.9607097408888752,0.0,0.001363687287445986,0.0,0.03792657182366967,0.0,9.569417913684008e-15
2004-06-18,0.9491270471451458,0.0,0.0014766250189088544,0.0,0.04939632783585534,0.0,9.032924695465583e-14
2004-06-25,0.9256968014315085,0.0,0.0017155193982260624,0.0,0.07258767916975288,0.0,5.123523737132439e-13
2004-07-02,0.9284638783422496,0.0,0.0013509612458438502,0.0,0.07018516040552364,0.0,6.3830736748084094e-12
2004-07-09,0.8768975499776646,0.0,0.0024202826259297934,0.0,0.12068216719445558,0.0,2.0195031542159138e-10
2004-07-16,0.8045008167595263,0.0,0.004553660706575119,0.0,0.19094551438773924,0.0,8.146159380226526e-09
2004-07-23,0.9240279931536476,0.0,0.006322215311516685,0.0,0.06964979153440869,2.1887209931965432e-235,4.2779829000619794e-13
2004-07-30,0.8572952737230375,0.0,0.0041761118412845365,0.0,0.13852861443511041,1.2450263930328234e-217,5.678310655669333e-13
2004-08-06,0.9341995268140374,0.0,0.06579905135839718,0.0,1.4216390113256044e-06,0.0,1.8855367191674803e-10
2004-08-13,0.9750438414585871,0.0,0.023625050074729297,0.0,0.001331108147113404,0.0,3.19570356978223e-10
2004-08-20,0.7987981167639421,0.0,0.007355081998421376,0.0,0.19384680099002394,0.0,2.476131649912751e-10
2004-08-27,0.4885523074978366,0.0,0.04377497685877399,0.0,0.4676727156433896,8.689654207625182e-24,1.4751288205897355e-18
2004-09-03,0.9336905090978169,0.0,0.009400889373596694,0.0,0.05690860152858592,1.056935432610981e-94,3.016905052664281e-16
2004-09-10,0.9162988877012515,0.0,0.007700640544084732,0.0,0.0760004717546611,1.1196732008448386e-108,2.2526997821147556e-15
2004-09-17,0.8849257015020606,0.0,0.0074091232084296165,0.0,0.10766517528950292,4.523155338606347e-95,6.685555081566099e-15
2004-09-24,0.7268435018505264,0.0,0.015588392666286447,0.0,0.2575681054831871,6.283695136959275e-36,1.5992340171134922e-16
2004-10-01,0.9213426781036043,0.0,0.03824109686012335,0.0,0.04041622503627244,2.533537243790565e-34,1.1140584426236059e-17
2004-10-08,0.4964743668363804,0.0,0.028143703082642517,8.890116730290523e-246,0.4753819300809765,1.533755067770199e-29,8.291967289465022e-17
2004-10-15,0.5361262641784692,0.0,0.026166051527765116,1.7945213151999612e-208,0.43770768429376583,4.6670373610112774e-29,2.1234951158046318e-16
2004-10-22,0.6869844406866998,0.0,0.030546303792256993,5.345169330590695e-184,0.282469255521042,2.303184820119046e-28,9.248814033147118e-16
2004-10-29,0.8323062092447105,0.0,0.13392416475447114,0.0,0.03376962600081791,3.438459058488234e-51,1.2155610119958171e-16
2004-11-05,0.8578591472068986,0.0,0.005730708801633132,0.0,0.13641014398965937,0.0,1.8091741558140936e-12
2004-11-12,0.8719279180840104,0.0,0.00624332856069328,0.0,0.12182875335082623,0.0,4.4699613487754944e-12
2004-11-19,0.8313161737685855,0.0,0.007016077653317856,0.0,0.16166774856568217,0.0,1.24144326766752e-11
2004-11-26,0.8329178468537927,0.0,0.012142817307646058,0.0,0.15493933583856054,6.440642700897001e-121,8.194515118287273e-16
2004-12-03,0.9302850955713807,0.0,0.004147178349380048,0.0,0.06556772602027783,0.0,5.896104153122991e-11
2004-12-10,0.9246766291363401,0.0,0.0030960632457275165,0.0,0.07222730755375605,0.0,6.417629497709174e-11
2004-12-17,0.9553078348526938,0.0,0.004435160537024949,0.0,0.040257004441260125,0.0,1.6902080865092347e-10
2004-12-24,0.885984536096208,0.0,0.02338861109829173,0.0,0.09062651744449621,0.0,3.3536100407800056e-07
2004-12-31,0.49623114350024583,0.0,0.0155204153318541,0.0,0.48824835794680005,0.0,8.322110017464715e-08
2005-01-07,0.42980022098165,0.0,0.010402001743356688,0.0,0.5597977358094746,0.0,4.146551888179033e-08
2005-01-14,0.41421725446850344,0.0,0.013784488012567084,0.0,0.5719981817731208,0.0,7.5745808456463e-08
2005-01-21,0.46101751447363803,0.0,0.026684509759323804,0.0,0.512297759928502,0.0,2.1583853589870252e-07
2005-01-28,0.5472222528534183,0.0,0.01714473222373871,0.0,0.43563301492284306,6.330926093952218e-28,1.33405005011915e-16
2005-02-04,0.8947426180219559,0.0,0.020338079337824517,0.0,0.0849193026402195,1.3865703382989997e-27,1.5162852155401928e-16
2005-02-11,0.8380094009854439,0.0,0.016979311662065632,0.0,0.14501128735249022,1.7790430158515856e-26,5.326654872803684e-16
2005-02-18,0.8390155887689742,0.0,0.014222815198036455,0.0,0.146761596032987,2.4884098909707573e-30,2.0171612078961056e-15
2005-02-25,0.04412929546972847,0.0,0.05225017288884597,0.0,0.9036205316414254,9.343960202420867e-194,3.387222913125226e-23
2005-03-04,0.20759057902777311,0.0,0.032965291089065395,0.0,0.7594441298831615,4.428105117176796e-28,9.919320187011458e-20
2005-03-11,0.3075848882634748,0.0,0.03287128915004017,0.0,0.6595438225864851,4.2650717426551153e-29,1.417576192103919e-18
2005-03-18,0.42691029116433277,0.0,0.03572327802581028,0.0,0.5373664308098571,3.864373443020955e-26,8.121947097319956e-18
2005-03-25,0.7158738034497723,0.0,0.02057923624413585,0.0,0.26354696030609015,6.042216645320117e-37,1.4689556094504232e-15
2005-04-01,0.9321655515367733,0.0,0.01000758488584718,0.0,0.05782686357733038,1.298372772353287e-191,4.8590302082177894e-14
2005-04-08,0.8368400636022393,0.0,0.005103686734980301,0.0,0.15805624966272092,5.874080414488599e-191,6.004873738194971e-14
2005-04-15,0.8522821891078066,0.0,0.14771739446450266,0.0,4.164249119205506e-07,1.369278981417068e-171,2.7784447051184582e-12
2005-04-22,0.9723445226502787,0.0,0.023729850479043812,0.0,0.003925626868247899,1.2237832062206203e-189,2.4293208072549976e-12
2005-04-29,0.9712730949550209,0.0,0.022914614530543116,0.0,0.005812290507269907,4.545414516851535e-183,7.1656079952938e-12
2005-05-06,0.9388325940642516,0.0,0.006706596472411786,0.0,0.0544608094468389,8.4e-323,1.6497485146694e-11
2005-05-13,0.9660243706278775,0.0,0.033846271523865025,0.0,0.0001293577801300299,3.477685223858516e-274,6.812773709312344e-11
2005-05-20,0.842109976051804,0.0,0.005230637675119135,0.0,0.15265938625195682,3.991446988574194e-266,2.1120738653540516e-11
2005-05-27,0.7911096796312505,0.0,0.013725467422821115,0.0,0.19516485294592822,8.251685696184437e-40,5.790514919103456e-16
2005-06-03,0.6939676507978976,0.0,0.04182179903592568,7.296821160142051e-183,0.26421055016617606,5.567608184796317e-42,3.7346175789401856e-16
2005-06-10,0.7596565057818581,0.0,0.0445430939211236,9.266369789111418e-170,0.1958004002970173,4.617251548716848e-42,1.0579643912344813e-15
2005-06-17,0.7988097324951986,0.0,0.03461619575172517,3.903632003060313e-170,0.16657407175307207,1.7141484258694534e-33,4.527109537059898e-15
2005-06-24,0.4432304775650489,0.0,0.12782744120605524,0.0,0.42894208122889604,1.9122679851837763e-156,3.5086924695918775e-18
2005-07-01,0.7302958118826128,0.0,0.13622694147510608,0.0,0.13347724664228092,1.2689340224641387e-116,1.135060216264067e-17
2005-07-08,0.7483215174257909,0.0,0.10690370456803606,0.0,0.14477477800617308,1.5331540678936102e-102,5.621347574919511e-17
2005-07-15,0.886325563498925,0.0,0.08305921420140756,2.3642489733071132e-300,0.03061522229966741,7.160421875217032e-86,1.90903929518479e-16
2005-07-22,0.8703085447565537,0.0,0.06988741385280353,2.126285631803417e-251,0.05980404139064187,4.314494953758022e-74,9.432995506832806e-16
2005-07-29,0.6002405659617384,0.0,0.08869871575871503,0.0,0.3110607182795462,7.913813643564151e-121,1.3168051617472956e-16
2005-08-05,0.8146467202418434,0.0,0.02035969848084781,0.0,0.1649935812773083,1.4632247923860243e-45,2.1814483115917415e-16
2005-08-12,0.8480167796810473,0.0,0.019240573374893894,0.0,0.13274264694405727,6.039011761175571e-53,1.6776947167416788e-15
2005-08-19,0.9285983481599573,0.0,0.032372571139522244,0.0,0.039029080700516146,1.7440987367165716e-40,4.577335526803848e-15
2005-08-26,0.9680680768642014,0.0,0.017167825637298698,0.0,0.014764097488686182,1.9242039119556379e-162,9.814545625898044e-12
2005-09-02,0.9962325306319113,0.0,0.0010683989793859332,0.0,0.002699070386077285,0.0,2.6257490135971032e-12
2005-09-09,0.9653299802343112,0.0,0.0006330842418272457,0.0,0.03403693552044824,0.0,3.4136829329782977e-12
2005-09-16,0.9770595495349106,0.0,0.000723508929478304,0.0,0.022216941531413806,0.0,4.197637743516911e-12
2005-09-23,0.9814425531724411,0.0,0.0016545955588866744,0.0,0.016902851264892618,0.0,3.779715455317544e-12
2005-09-30,0.999635338775384,0.0,2.8501384266499808e-06,0.0,0.0003618110861888488,0.0,4.678088968264373e-16
2005-10-07,0.9999394824521384,0.0,5.624400590712391e-05,0.0,4.2735419392424535e-06,0.0,1.5434297685160854e-14
2005-10-14,0.9998141954279987,0.0,0.000183572637587364,0.0,2.2319343301553268e-06,0.0,8.352851707947103e-14
2005-10-21,0.99865224189582,0.0,0.0013477535885207288,0.0,4.5152850217321995e-09,0.0,3.742405317280827e-13
2005-10-28,0.9980291219689205,0.0,0.0018301827842821428,0.0,0.000140695246790365,0.0,6.913842016023347e-15
2005-11-04,0.9995678702265474,0.0,3.6327885266512744e-05,0.0,0.0003958018881858302,0.0,1.610520007835538e-17
2005-11-11,0.999159922555129,0.0,2.436908567176677e-05,0.0,0.0008157083591988482,0.0,1.1838111846125485e-16
2005-11-18,0.9990640743796635,0.0,4.2308354782446614e-05,0.0,0.0008936172655518918,0.0,1.899606784549757e-15
2005-11-25,0.9976499026728103,0.0,0.0002570208921107783,0.0,0.0020930764350784964,0.0,3.2862677948541076e-16
2005-12-02,0.9844690725560556,0.0,0.00147291231013437,0.0,0.014058015133710933,3.263595361253329e-305,9.859700051831105e-14
2005-12-09,0.9490527988601335,0.0,0.0023005766205240093,0.0,0.048646624518084935,9.946747875288028e-303,1.2580408850902725e-12
2005-12-16,0.9430223141525566,0.0,0.0030808889076261296,0.0,0.05389679692973044,5e-324,1.0086671309298242e-11
2005-12-23,0.9548072171198865,0.0,0.014266516970274203,0.0,0.030926265909838782,8.143788021163999e-43,2.2570111635397665e-16
2005-12-30,0.863070972282464,0.0,0.019132598350311267,0.0,0.11779642936722268,6.896031562024015e-35,2.5176779386763213e-15
2006-01-06,0.8260509327882051,0.0,0.0101470163130604,0.0,0.16380205089872144,1.157807657093618e-53,1.2990273648337097e-14
2006-01-13,0.7963756008403182,0.0,0.010717211095499368,0.0,0.19290718806412893,9.210947873819109e-53,5.3688795812469756e-14
2006-01-20,0.8753089428001923,0.0,0.12453699656314449,0.0,0.00015406063464309827,1.8693075876828245e-43,2.0201160985087887e-12
2006-01-27,0.47792873337958197,0.0,0.08598171959588516,6.239771711687983e-262,0.4360895470245324,1.5305183431794618e-45,1.0581296245580288e-17
2006-02-03,0.7063555027954983,0.0,0.175782975039888,0.0,0.11786152216461337,2.5878813306846697e-29,7.354241447033706e-17
2006-02-10,0.7346757092030999,0.0,0.13675452127676122,0.0,0.1285697695201387,8.4547818307135e-30,1.892065350303345e-16
2006-02-17,0.6502255479193665,0.0,0.05581027968832235,0.0,0.2939641723923103,2.1033156093646733e-29,2.6155869452291733e-16
2006-02-24,0.7414245510712368,0.0,0.01986234294101583,0.0,0.23871310598765103,5.528720498439478e-20,9.650747842210088e-14
2006-03-03,0.5222992967618606,0.0,0.04116013001721988,4.503774192178129e-71,0.43654057321777734,1.519490735781969e-19,3.1425195793095633e-12
2006-03-10,0.4953923602611667,0.0,0.048763250830653505,5.187731801538352e-64,0.45584438890374185,1.688214765203143e-22,4.437759158910851e-12
2006-03-17,0.4775774332105225,0.0,0.049348896689062685,8.090658947131215e-61,0.47307367007110585,4.0814708396909765e-16,2.930832007733656e-11
2006-03-24,0.36845565153318605,0.0,0.03597650787197768,2.4261767702529295e-65,0.5955678405734677,4.825458708443527e-19,2.1368847859078267e-11
2006-03-31,0.20509460049461303,0.0,0.04121740068979966,0.0,0.7536879986886765,2.3123177024994058e-25,1.2691040906833181e-10
2006-04-07,0.26599978937984425,0.0,0.09690309945831263,8.74644e-319,0.6370971103034012,7.105452830276732e-21,8.584418767770243e-10
2006-04-14,0.26620005590118123,0.0,0.13960166290327916,3.502512189697e-312,0.5941982783295299,2.3276119554212917e-18,2.866009943988524e-09
2006-04-21,0.10377300613815812,0.0,0.04109467663110952,4.963712756427695e-287,0.8551323131853361,8.246303520188829e-17,4.045396680173749e-09
2006-04-28,0.17624794856029413,0.0,0.06404814687014486,0.0,0.7597038946494412,6.725932812006846e-24,9.920119321782492e-09
2006-05-05,0.45467654007580094,0.0,0.08487053790042136,9.071033477338618e-138,0.4604529132896007,4.731590966465039e-55,8.734177078114329e-09
2006-05-12,0.13332419759577335,0.0,0.8666757146911479,6.9115680486716766e-102,1.1830301089829792e-08,8.585827366280071e-69,7.588277767796099e-08
2006-05-19,0.0007781300133262952,0.0,0.999221858625877,3.930165890777866e-61,1.4855929260171857e-22,1.2571427385911875e-53,1.1360796891669801e-08
2006-05-26,0.052865434357713285,0.0,0.9471248165365402,0.0,4.434798220791884e-06,4.83248548921896e-92,5.314307525369809e-06
2006-06-02,0.09000948464711997,0.0,0.9099856586399776,0.0,1.6438458026513933e-06,3.34276824649123e-149,3.212867099960424e-06
2006-06-09,0.0005914727272242005,0.0,0.9994082885356849,0.0,1.9338803087397002e-20,1.94831992465311e-105,2.3873709102394553e-07
2006-06-16,0.004890568673098003,0.0,0.9951082889853776,0.0,1.3764828855252651e-13,3.158776221211079e-98,1.1423413863875886e-06
2006-06-23,0.02055001132354707,0.0,0.9794392184607492,0.0,3.166045428230837e-07,6.792293640918754e-106,1.045361116089142e-05
2006-06-30,0.25506006045595536,0.0,0.5066687370632779,0.0,0.23826107711908412,5.230972773850792e-177,1.012536168219864e-05
2006-07-07,0.1862000132631556,0.0,0.8028705458791059,0.0,0.010913448945708965,2.1367247037306065e-172,1.599191202912344e-05
2006-07-14,0.004286522096650677,0.0,0.9957112203161905,0.0,1.7029316020999496e-13,4.861072658938975e-138,2.257586988368804e-06
2006-07-21,0.012648325743257048,0.0,0.9873467819948548,0.0,4.5947137431321266e-10,1.6291907039061046e-136,4.891802416514479e-06
2006-07-28,0.3515044995705292,0.0,0.6288377990964803,0.0,0.01965598736527689,1.883946750644614e-90,1.713967714111434e-06
2006-08-04,0.6310132443814268,0.0,0.3612409025095634,0.0,0.007745613445883709,2.120412286184565e-136,2.3966312644572825e-07
2006-08-11,0.655819811173356,0.0,0.3265481565833572,0.0,0.01763185179596002,5.732191800967478e-117,1.8044732640336531e-07
2006-08-18,0.1928287506282887,0.0,0.02708634531537458,0.0,0.7800848866329385,8.457186103707854e-128,1.7423397863286964e-08
2006-08-25,0.45479983096415144,0.0,0.043633247461848726,0.0,0.5015669177228729,2.3862085043934206e-88,3.851127144303651e-09
2006-09-01,0.8612247239953132,0.0,0.009256067565652523,0.0,0.12951920843902945,5.251838063735001e-258,4.977746346556168e-15
2006-09-08,0.9515660706452747,0.0,0.01793582445583995,0.0,0.030498104898880742,1.3544620307774274e-232,4.765577176650413e-15
2006-09-15,0.8026338766766319,0.0,0.008999696771239097,0.0,0.18836642655212837,2.998199115215047e-239,6.888033388142275e-16
2006-09-22,0.7713012663411165,0.0,0.03927773600965901,0.0,0.1894209976492244,3.1660506078009464e-214,7.032130195570355e-17
2006-09-29,0.7700169469998034,0.0,0.013881888177972063,0.0,0.21610116482222416,1.8813233315112833e-201,2.377193545237056e-16
2006-10-06,0.020232723745178406,0.0,0.026303365597418367,3.0410118836556205e-255,0.9534637710819296,2.4837743597079506e-44,1.39575473313419e-07
2006-10-13,0.01352326419933287,0.0,0.023085381530367044,1.1804904014300814e-243,0.9633911927878072,7.275505815860172e-42,1.614824925024614e-07
2006-10-20,0.007890354483209327,0.0,0.021081211305671525,4.996805469673601e-251,0.9710280785546777,4.368444756947931e-51,3.5565644168700905e-07
2006-10-27,0.009858098059351651,0.0,0.02142464705215083,4.999018785982902e-103,0.9687170256189301,3.2247960154494733e-41,2.292695671074996e-07
2006-11-03,4.482376419073389e-16,0.0,0.007048127138731667,0.0,0.668689984740622,2.2593114186483694e-45,0.32426188812064577
2006-11-10,2.7833852442666813e-15,0.0,0.0076740570369682555,0.0,0.7629191862760126,2.00744020684722e-43,0.22940675668701663
2006-11-17,2.4223893558889968e-14,0.0,0.009785003074314869,0.0,0.8349620006392842,2.4058211540555563e-50,0.1552529962863763
2006-11-24,3.9976404016723134e-10,0.0,0.013979152388974032,0.0,0.9811501260791499,2.178541691564964e-166,0.004870721132111821
2006-12-01,0.18693532672381608,0.0,0.06957167841452674,0.0,0.7434929853204635,3.1874512248236155e-24,9.54119418567722e-09
2006-12-08,0.1976603480347466,0.0,0.10086624356170694,0.0,0.7014733926965746,5.931566610932421e-21,1.5706971615919796e-08
2006-12-15,0.07253127811874137,0.0,0.02504077325881941,0.0,0.9024279457424327,2.8613689260410207e-22,2.880007061148976e-09
2006-12-22,0.0626117107521502,0.0,0.03626844648840317,0.0,0.9011198325769865,7.78028333257585e-20,1.0182459679265852e-08
2006-12-29,0.0005908286244803476,0.0,0.03541726261048771,0.0,0.9639619257577363,1.1507397356216083e-102,2.9983007295771318e-05
2007-01-05,0.8690361463159669,0.0,0.009733659277266032,0.0,0.12123019414210724,0.0,2.646592830652323e-10
2007-01-12,0.7077031722832283,0.0,0.006701876699813375,0.0,0.2855949506440593,0.0,3.728986866316532e-10
2007-01-19,0.5671850466225328,0.0,0.008460477834789691,0.0,0.42435447402341836,0.0,1.5192592445618232e-09
2007-01-26,0.016253883624602006,0.0,0.010177609718317639,0.0,0.973559780667521,0.0,8.725989558854962e-06
2007-02-02,2.0864823856881558e-12,0.0,0.007747252436840051,0.0,0.9371447342299277,3.433009366088464e-237,0.0551080133311455
2007-02-09,3.3987623391833155e-12,0.0,0.008865147121696055,0.0,0.9364336413834476,6.113484540156618e-228,0.0547012114914578
2007-02-16,3.680371590109861e-12,0.0,0.008321231195187092,0.0,0.9342196649828736,1.7300020815273025e-243,0.057459103818258465
2007-02-23,1.075744199680583e-07,0.0,0.014881218931849453,0.0,0.9838216468060317,3.833484035234654e-41,0.0012970266876989058
2007-03-02,0.6112626278880546,0.0,0.38873737191181,0.0,1.9996555359381447e-13,0.0,1.9993513325910658e-10
2007-03-09,0.9878724043804398,0.0,0.011284595608711786,0.0,0.0008429999161761267,0.0,9.46720871673402e-11
2007-03-16,0.8682279648475111,0.0,0.13177199529863576,0.0,3.7350410594444604e-08,0.0,2.503442661398177e-09
2007-03-23,0.9602175623642366,0.0,0.01512632255204423,0.0,0.024656113145311388,0.0,1.938408139487063e-09
2007-03-30,0.9545916645823703,0.0,0.04518117009400243,0.0,0.00022716531107517618,2.6053908814975687e-242,1.2551840592540292e-11
2007-04-06,0.9793986734255191,0.0,0.01469942571126495,0.0,0.0059019008631818965,0.0,3.407126109604146e-14
2007-04-13,0.9683376659114625,0.0,0.00905968335409887,0.0,0.02260265073424279,0.0,1.9555982835292176e-13
2007-04-20,0.9692450992860434,0.0,0.009449170777472695,0.0,0.02130572993538832,0.0,1.0959031534754682e-12
2007-04-27,0.9517928718739791,0.0,0.017991848172427417,0.0,0.030215222352460668,0.0,5.7601132645923254e-08
2007-05-04,0.9920568303310855,0.0,0.003881420069985068,0.0,0.004061748807669406,0.0,7.91259968447016e-10
2007-05-11,0.9874576115996785,0.0,0.004927174468855045,0.0,0.007615211862421642,0.0,2.0690449194614704e-09
2007-05-18,0.9760302971811562,0.0,0.007052921971621784,0.0,0.016916774530664615,0.0,6.316557503264307e-09
2007-05-25,0.9762689713687889,0.0,0.01816323022291646,0.0,0.005567798408140033,9.509694429624582e-288,1.5501217394315737e-13
2007-06-01,0.9741593971097527,0.0,0.010725446608632255,0.0,0.015115156281576364,0.0,3.8685046666770063e-14
2007-06-08,0.9646154543688555,0.0,0.03534935205483379,0.0,3.5193575747929645e-05,0.0,5.625225739373976e-13
2007-06-15,0.981010890920914,0.0,0.018352999380030637,0.0,0.0006361096973910226,0.0,1.6643305499005099e-12
2007-06-22,0.896788420383001,0.0,0.10321134807362646,0.0,2.3151011163080144e-07,0.0,3.326132427441478e-11
2007-06-29,0.7614850422759233,0.0,0.23851492242619352,0.0,3.529473317292192e-08,2.779616875440896e-200,3.1498059553993055e-12
2007-07-06,0.9496964739933089,0.0,0.05027511236326864,0.0,2.8413642955036262e-05,0.0,4.677950525649128e-13
2007-07-13,0.9065500923296103,0.0,0.09344902010235094,0.0,8.87561542944104e-07,0.0,6.49627378328648e-12
2007-07-20,0.527259903145106,0.0,0.47274009677582096,0.0,1.0036976505127395e-11,0.0,6.903650739240953e-11
2007-07-27,0.00043754977418559104,0.0,0.9995624502255117,0.0,4.454009228360752e-32,1.4892151328466114e-209,3.0265164670493524e-13
2007-08-03,0.0038668900794946873,0.0,0.9961331099198624,0.0,4.0945930335860355e-27,0.0,6.428587790178847e-13
2007-08-10,0.004038976753510231,0.0,0.9959610232441373,0.0,3.474919814434121e-27,0.0,2.352658151137121e-12
2007-08-17,0.015085321233101493,0.0,0.9849146787542132,0.0,2.5993023115679607e-23,6.342915193788535e-289,1.268515901460581e-11
2007-08-24,0.8264174996768352,0.0,0.17358233634711673,0.0,1.639625249288028e-07,4.038128050444022e-224,1.352360967971779e-11
2007-08-31,0.3500020246140418,0.0,0.6499979732506671,0.0,1.3354066622575463e-09,7.629425877574134e-83,7.99884188700428e-10
2007-09-07,0.12728352566679388,0.0,0.872716472569545,0.0,1.0604038644178807e-12,4.604733356320612e-98,1.7626010459388391e-09
2007-09-14,0.24684734216574714,0.0,0.7531526521783668,0.0,4.606816356293135e-10,4.3464339149650787e-104,5.195204962188114e-09
2007-09-21,0.7266222626756139,0.0,0.2731667294388263,0.0,0.00021099657083890007,5.064086605955897e-124,1.131472127466823e-08
2007-09-28,0.8396906992487501,0.0,0.15974325585376856,0.0,0.0005660444212665304,2.0191482053721603e-74,4.762144931579843e-10
2007-10-05,0.9545994705934238,0.0,0.043304805025384537,0.0,0.002095724347860588,4.922118766877451e-201,3.333087874971284e-11
2007-10-12,0.9393101219983921,0.0,0.059640593710641863,0.0,0.0010492841805969833,4.991256882553337e-194,1.1036857363245202e-10
2007-10-19,0.6861312948088273,0.0,0.3138685745822927,0.0,1.2974330814739377e-07,5.25985719103468e-200,8.655720536228656e-10
2007-10-26,0.8900585216459256,0.0,0.10984241536029846,0.0,9.906296884800476e-05,9.837819323535924e-114,2.4928118185704106e-11
2007-11-02,0.8292144281758798,0.0,0.17078543851486078,0.0,1.3330023192152494e-07,7.28488329983213e-300,9.027740049326708e-12
2007-11-09,0.34781641940880775,0.0,0.6521835805614145,0.0,7.603479052912725e-13,9.218643603118676e-296,2.9017571664103516e-11
2007-11-16,0.7366657592522163,0.0,0.2633342286015045,0.0,1.2115892560396076e-08,2.8821187637665392e-263,3.0386457252876533e-11
2007-11-23,0.6956494181298274,0.0,0.30435053294568476,0.0,2.8631849896289557e-08,0.0,2.0292637940890854e-08
2007-11-30,0.9962530681045798,0.0,0.003745588086560178,0.0,1.3434599241582262e-06,0.0,3.48935886400487e-10
2007-12-07,0.9965999347184414,0.0,0.003335694886523919,0.0,6.436893151070458e-05,0.0,1.4635243294986262e-09
2007-12-14,0.992744163310933,0.0,0.007246622468000106,0.0,9.20904170262366e-06,0.0,5.179364631050683e-09
2007-12-21,0.9890543588134345,0.0,0.003885710315208948,0.0,0.007059919241593077,0.0,1.1629763354898428e-08
2007-12-28,0.9900257988688874,0.0,0.009600509732762115,0.0,0.00037369120159990506,0.0,1.9675088400756597e-10
2008-01-04,0.9770339526096053,0.0,0.022960230122825564,0.0,5.816043878424607e-06,0.0,1.2236906914934613e-09
2008-01-11,0.9723124903548939,0.0,0.027665417470781543,0.0,2.2088362719042928e-05,0.0,3.811605873877483e-09
2008-01-18,0.9033591139411601,0.0,0.0966406815684333,0.0,1.8810876647841933e-07,0.0,1.6381640597321227e-08
2008-01-25,0.8143151111264332,0.0,0.1856848815486837,0.0,7.142930366558066e-09,0.0,1.8195233619832742e-10
2008-02-01,0.9756062943896905,0.0,0.024347821483712773,0.0,4.588398129070665e-05,0.0,1.453058843045732e-10
2008-02-08,0.9295219383285463,0.0,0.07047780077424746,0.0,2.60546863953815e-07,0.0,3.5034196620024896e-10
2008-02-15,0.9661176704146163,0.0,0.03383229735182427,0.0,5.0031723569671914e-05,0.0,5.099899441274378e-10
